,Date,Price,NearStat,StatDist(miles),Prop_Type,Bedrooms,Bathrooms,Floor_Size,Outdoor,Portered,Contract_Type,Outcode,Outcode2,Outcode3,Postcode,Centrality,North,Links,Date_Scraped,Avg_price
2142,20221013.0,550000.0,Kentish Town Station,0.2,Apartment,1.0,1.0,,0.0,1.0,Leasehold,NW5,NW5,NW51,NW51RT,5.204794120110319,1.0,https://www.rightmove.co.uk/properties/128003846#/?channel=RES_BUY,2022-10-23,143.0
2143,20221013.0,750000.0,Marylebone Station,0.1,Maisonette,2.0,2.0,,1.0,0.0,Leasehold,NW1,NW1,NW16,NW16ES,2.948100971785026,1.0,https://www.rightmove.co.uk/properties/128003072#/?channel=RES_BUY,2022-10-23,122.0
2144,20221013.0,500000.0,St. John's Wood Station,0.1,Flat,1.0,1.0,402.0,1.0,0.0,Leasehold,NW8,NW8,NW89,NW89ST,4.183101617728928,1.0,https://www.rightmove.co.uk/properties/128001491#/?channel=RES_BUY,2022-10-23,238.0
2145,20221013.0,525000.0,Westbourne Park Station,0.3,Flat,1.0,1.0,551.0,1.0,0.0,Leasehold,W9,W9,W93,W93TH,4.927000335866419,1.0,https://www.rightmove.co.uk/properties/128001212#/?channel=RES_BUY,2022-10-23,79.0
2146,20221021.0,450000.0,Lancaster Gate Station,0.2,Flat,1.0,1.0,,0.0,0.0,Freehold,W2,W2,W23,W23DH,3.570345260162466,1.0,https://www.rightmove.co.uk/properties/128273375#/?channel=RES_BUY,2022-10-23,232.0
2147,20221013.0,750000.0,Nine Elms Station,0.3,Flat,2.0,1.0,,1.0,1.0,Leasehold,SW8,SW8,SW85,SW85DF,2.7326498030306325,0.0,https://www.rightmove.co.uk/properties/127998038#/?channel=RES_BUY,2022-10-23,124.0
2148,20221013.0,675000.0,Maida Vale Station,0.4,Apartment,2.0,1.0,,1.0,0.0,Leasehold,W9,W9,W92,W92DA,5.070208561584781,1.0,https://www.rightmove.co.uk/properties/127997408#/?channel=RES_BUY,2022-10-23,132.0
2149,20221013.0,525000.0,Paddington Station,0.1,Flat,1.0,1.0,664.0,1.0,1.0,Leasehold,W2,W2,W21,W21PW,3.5980848320908456,1.0,https://www.rightmove.co.uk/properties/127995302#/?channel=RES_BUY,2022-10-23,153.0
2150,20221013.0,625000.0,Gloucester Road Station,0.2,Flat,1.0,1.0,,1.0,1.0,Leasehold,SW7,SW7,SW74,SW74XE,4.32680877681616,1.0,https://www.rightmove.co.uk/properties/127994954#/?channel=RES_BUY,2022-10-23,238.0
2151,20221013.0,600000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.2,Apartment,1.0,1.0,,1.0,1.0,Leasehold,W2,W2,W22,W22PJ,2.989083581401671,1.0,https://www.rightmove.co.uk/properties/127983758#/?channel=RES_BUY,2022-10-23,312.0
2152,20221013.0,545000.0,Maida Vale Station,0.2,Flat,2.0,1.0,,1.0,1.0,Leasehold,W9,W9,W91,W91UE,4.3559818267475565,1.0,https://www.rightmove.co.uk/properties/127982849#/?channel=RES_BUY,2022-10-23,166.0
2153,20221013.0,585000.0,Holborn Station,0.1,Flat,1.0,1.0,,0.0,0.0,Leasehold,WC2B,WC2,WC2B5,WC2B5NT,0.969017193611915,1.0,https://www.rightmove.co.uk/properties/127981901#/?channel=RES_BUY,2022-10-23,105.0
2154,20221012.0,450000.0,Earls Court Station,0.3,Studio,0.0,1.0,344.0,0.0,0.0,Leasehold,W8,W8,W86,W86JQ,4.742490000664519,1.0,https://www.rightmove.co.uk/properties/127974194#/?channel=RES_BUY,2022-10-23,378.0
2155,20221012.0,595000.0,Sloane Square Station,0.2,Studio,0.0,1.0,310.0,0.0,0.0,Leasehold,SW3,SW3,SW32,SW32SB,2.9104124869108734,1.0,https://www.rightmove.co.uk/properties/127974185#/?channel=RES_BUY,2022-10-23,445.0
2156,20221012.0,450000.0,Old Street Station,0.4,Flat,2.0,1.0,785.0,1.0,0.0,Leasehold,N1,N1,N17,N17QQ,3.8038569096361408,1.0,https://www.rightmove.co.uk/properties/127974140#/?channel=RES_BUY,2022-10-23,118.0
2157,20221012.0,700000.0,Elephant & Castle (Bakerloo) Station,0.1,Flat,1.0,1.0,535.0,0.0,1.0,Leasehold,SE1,SE1,SE16,SE16FN,2.276241868988983,0.0,https://www.rightmove.co.uk/properties/127974023#/?channel=RES_BUY,2022-10-23,70.0
2158,20221012.0,475000.0,Holloway Road Station,0.3,Flat,2.0,1.0,613.0,1.0,0.0,Leasehold,N7,N7,N76,N76DR,5.61070949204784,1.0,https://www.rightmove.co.uk/properties/127974002#/?channel=RES_BUY,2022-10-23,89.0
2159,20221012.0,575000.0,Queen's Park Station,0.2,Apartment,1.0,1.0,,1.0,0.0,Leasehold,W9,W9,W93,W93AP,6.041447026517569,1.0,https://www.rightmove.co.uk/properties/127973102#/?channel=RES_BUY,2022-10-23,79.0
2160,20221012.0,795000.0,Gloucester Road Station,0.2,Flat,1.0,1.0,,1.0,0.0,Leasehold,SW7,SW7,SW75,SW75NT,3.8798023162999353,1.0,https://www.rightmove.co.uk/properties/127972970#/?channel=RES_BUY,2022-10-23,370.0
2161,20221012.0,600000.0,Belsize Park Station,0.3,House,2.0,1.0,,1.0,0.0,,NW5,NW5,NW54,NW54HG,5.141879511669533,1.0,https://www.rightmove.co.uk/properties/127972337#/?channel=RES_BUY,2022-10-23,99.0
2162,20221012.0,600000.0,Vauxhall Station,0.2,Flat,1.0,1.0,,1.0,1.0,Leasehold,SW8,SW8,SW82,SW82AU,2.506041631805794,0.0,https://www.rightmove.co.uk/properties/127971929#/?channel=RES_BUY,2022-10-23,91.0
2163,20221012.0,650000.0,West Hampstead Thameslink Station,0.1,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW6,NW6,NW61,NW61PJ,6.51078050308138,1.0,https://www.rightmove.co.uk/properties/127971350#/?channel=RES_BUY,2022-10-23,128.0
2164,20221012.0,650000.0,West Hampstead Thameslink Station,0.2,Apartment,2.0,1.0,,1.0,0.0,Freehold,NW6,NW6,NW61,NW61TE,6.7221228414278045,1.0,https://www.rightmove.co.uk/properties/127970984#/?channel=RES_BUY,2022-10-23,128.0
2165,20221017.0,550000.0,Barbican Station,0.0,Flat,,,,0.0,0.0,Leasehold,EC2Y,EC2,EC2Y8,EC2Y8DJ,2.581014180412189,1.0,https://www.rightmove.co.uk/properties/128128040#/?channel=RES_BUY,2022-10-23,124.0
2166,20221012.0,675000.0,Warwick Avenue Station,0.1,Flat,1.0,1.0,,1.0,0.0,Freehold,W9,W9,W92,W92JP,4.478956186039587,1.0,https://www.rightmove.co.uk/properties/127966007#/?channel=RES_BUY,2022-10-23,132.0
2167,20221012.0,475000.0,Swiss Cottage Station,0.1,Apartment,2.0,1.0,783.0,0.0,1.0,Leasehold,NW3,NW3,NW36,NW36JG,5.221492876899302,1.0,https://www.rightmove.co.uk/properties/127965668#/?channel=RES_BUY,2022-10-23,226.0
2168,20221012.0,575000.0,Sloane Square Station,0.4,Apartment,1.0,1.0,,0.0,1.0,Freehold,SW3,SW3,SW33,SW33BG,3.087514160909767,1.0,https://www.rightmove.co.uk/properties/127962131#/?channel=RES_BUY,2022-10-23,204.0
2169,20221012.0,550000.0,Hampstead Heath Station,0.3,Flat,1.0,1.0,,0.0,0.0,Freehold,NW3,NW3,NW31,NW31SX,6.212030341476679,1.0,https://www.rightmove.co.uk/properties/127961417#/?channel=RES_BUY,2022-10-23,381.0
2170,20221012.0,550000.0,Hampstead Heath Station,0.3,Flat,1.0,1.0,,0.0,0.0,Freehold,NW3,NW3,NW31,NW31SX,6.2129755098932185,1.0,https://www.rightmove.co.uk/properties/127959650#/?channel=RES_BUY,2022-10-23,381.0
2171,20221012.0,550000.0,Queen's Park Station,0.2,Apartment,1.0,1.0,559.0,1.0,1.0,Leasehold,NW6,NW6,NW65,NW65FS,5.955303189199756,1.0,https://www.rightmove.co.uk/properties/127958723#/?channel=RES_BUY,2022-10-23,65.0
2172,20221012.0,575000.0,Essex Road Station,0.2,Maisonette,2.0,1.0,850.0,1.0,0.0,Leasehold,N1,N1,N18,N18TF,4.205011131314277,1.0,https://www.rightmove.co.uk/properties/127958678#/?channel=RES_BUY,2022-10-23,158.0
2173,20221012.0,550000.0,Moorgate Station,0.2,Studio,0.0,1.0,,1.0,0.0,Leasehold,EC2Y,EC2,EC2Y9,EC2Y9AP,2.9969982035403726,1.0,https://www.rightmove.co.uk/properties/127957223#/?channel=RES_BUY,2022-10-23,88.0
2174,20221012.0,700000.0,Victoria Station,0.3,Flat,1.0,1.0,389.0,0.0,0.0,,SW1V,SW1,SW1V2,SW1V2EL,2.0410643869484635,1.0,https://www.rightmove.co.uk/properties/127954646#/?channel=RES_BUY,2022-10-23,138.0
2175,20221012.0,610000.0,Angel Station,0.3,Apartment,2.0,2.0,,1.0,0.0,,EC1V,EC1,EC1V1,EC1V1AB,3.2264519986777924,1.0,https://www.rightmove.co.uk/properties/127954088#/?channel=RES_BUY,2022-10-23,117.0
2176,20221012.0,775000.0,St. Pancras Station,0.0,Flat,1.0,1.0,,0.0,1.0,Leasehold,NW1,NW1,NW12,NW12AR,2.5159971461375297,1.0,https://www.rightmove.co.uk/properties/127950389#/?channel=RES_BUY,2022-10-23,108.0
2177,20221012.0,575000.0,Angel Station,0.3,Apartment,1.0,1.0,506.0,0.0,0.0,Leasehold,N1,N1,N18,N18EZ,3.326874738064686,1.0,https://www.rightmove.co.uk/properties/127949363#/?channel=RES_BUY,2022-10-23,158.0
2178,20221012.0,705000.0,Kilburn Park Station,0.2,Apartment,,,,0.0,0.0,,NW6,NW6,NW66,NW66AG,5.818253767965988,1.0,https://www.rightmove.co.uk/properties/127948880#/?channel=RES_BUY,2022-10-23,161.0
2179,20221012.0,725000.0,Haggerston Station,0.4,Apartment,2.0,2.0,,1.0,1.0,Leasehold,N1,N1,N13,N13LY,4.472217320535173,1.0,https://www.rightmove.co.uk/properties/127945661#/?channel=RES_BUY,2022-10-23,99.0
2180,20221012.0,725000.0,Haggerston Station,0.4,Apartment,2.0,2.0,,1.0,1.0,Leasehold,N1,N1,N13,N13LY,4.45966175415495,1.0,https://www.rightmove.co.uk/properties/127944473#/?channel=RES_BUY,2022-10-23,99.0
2181,20221012.0,550000.0,Royal Oak Station,0.4,Flat,1.0,1.0,541.0,0.0,0.0,Freehold,W9,W9,W92,W92HE,4.860040184474948,1.0,https://www.rightmove.co.uk/properties/127943909#/?channel=RES_BUY,2022-10-23,132.0
2182,20221012.0,630000.0,Battersea Power Underground Station,0.3,Apartment,1.0,1.0,498.0,1.0,0.0,Leasehold,SW11,SW11,SW118,SW118AY,2.9067037746260898,0.0,https://www.rightmove.co.uk/properties/127943480#/?channel=RES_BUY,2022-10-23,185.0
2183,20221012.0,800000.0,Queen's Park Station,0.4,Flat,2.0,2.0,,1.0,0.0,Leasehold,W9,W9,W93,W93JJ,5.784404258626268,1.0,https://www.rightmove.co.uk/properties/127941767#/?channel=RES_BUY,2022-10-23,79.0
2184,20221012.0,465000.0,Haggerston Station,0.4,Apartment,2.0,1.0,,0.0,0.0,Leasehold,N1,N1,N13,N13HG,4.552090492909652,1.0,https://www.rightmove.co.uk/properties/127941761#/?channel=RES_BUY,2022-10-23,99.0
2185,20221012.0,725000.0,Kentish Town Station,0.2,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW5,NW5,NW52,NW52DT,4.623763208697821,1.0,https://www.rightmove.co.uk/properties/127940108#/?channel=RES_BUY,2022-10-23,121.0
2186,20221017.0,600000.0,West Hampstead Thameslink Station,0.2,Apartment,1.0,1.0,,1.0,1.0,Leasehold,NW6,NW6,NW62,NW62RB,6.505958588396353,1.0,https://www.rightmove.co.uk/properties/128100677#/?channel=RES_BUY,2022-10-23,94.0
2187,20221012.0,650000.0,Holloway Road Station,0.3,Maisonette,3.0,1.0,,1.0,0.0,Leasehold,N7,N7,N76,N76DG,5.559092173670722,1.0,https://www.rightmove.co.uk/properties/127936970#/?channel=RES_BUY,2022-10-23,89.0
2188,20221012.0,575000.0,Kilburn Park Station,0.4,Apartment,2.0,1.0,,0.0,0.0,Freehold,NW6,NW6,NW65,NW65PU,5.393028046057826,1.0,https://www.rightmove.co.uk/properties/127936205#/?channel=RES_BUY,2022-10-23,65.0
2189,20221012.0,700000.0,Lancaster Gate Station,0.1,Flat,1.0,1.0,,0.0,1.0,Freehold,W2,W2,W23,W23PE,3.394675040129502,1.0,https://www.rightmove.co.uk/properties/127935548#/?channel=RES_BUY,2022-10-23,232.0
2190,20221012.0,650000.0,Queen's Park Station,0.4,Flat,3.0,2.0,,0.0,0.0,Freehold,W9,W9,W93,W93HH,5.580632953952493,1.0,https://www.rightmove.co.uk/properties/85922085#/?channel=RES_BUY,2022-10-23,79.0
2191,20221011.0,450000.0,Caledonian Road & Barnsbury Station,0.2,Flat,1.0,1.0,656.0,1.0,0.0,Leasehold,N1,N1,N11,N11DU,3.820293163037456,1.0,https://www.rightmove.co.uk/properties/85919250#/?channel=RES_BUY,2022-10-23,173.0
2192,20221011.0,695000.0,Sloane Square Station,0.6,Flat,1.0,1.0,558.0,1.0,0.0,Leasehold,SW3,SW3,SW35,SW35QP,3.6167853597933566,1.0,https://www.rightmove.co.uk/properties/85918476#/?channel=RES_BUY,2022-10-23,261.0
2193,20221011.0,615000.0,Pimlico Station,0.2,Flat,1.0,1.0,424.0,1.0,0.0,Leasehold,SW1V,SW1,SW1V3,SW1V3AY,2.3784769983139262,1.0,https://www.rightmove.co.uk/properties/85914024#/?channel=RES_BUY,2022-10-23,159.0
2194,20221011.0,700000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.3,Flat,3.0,2.0,1024.0,0.0,1.0,Leasehold,W2,W2,W22,W22QT,2.740109815854575,1.0,https://www.rightmove.co.uk/properties/85913574#/?channel=RES_BUY,2022-10-23,312.0
2195,20221011.0,750000.0,West Hampstead Thameslink Station,0.2,Flat,2.0,2.0,,1.0,0.0,Freehold,NW6,NW6,NW61,NW61QT,6.566436513824876,1.0,https://www.rightmove.co.uk/properties/85911678#/?channel=RES_BUY,2022-10-23,128.0
2196,20221011.0,650000.0,Ladbroke Grove Station,0.2,Apartment,,,,0.0,0.0,Freehold,W10,W10,W106,W106HG,6.014016033520063,1.0,https://www.rightmove.co.uk/properties/85911630#/?channel=RES_BUY,2022-10-23,185.0
2197,20221011.0,450000.0,Victoria Station,0.3,Flat,1.0,1.0,353.0,0.0,0.0,Leasehold,SW1P,SW1,SW1P1,SW1P1DS,1.569204420321327,1.0,https://www.rightmove.co.uk/properties/85908903#/?channel=RES_BUY,2022-10-23,140.0
2198,20221011.0,780000.0,Paddington Station,0.1,Flat,2.0,2.0,778.0,1.0,1.0,Leasehold,W2,W2,W26,W26DQ,3.788326762901111,1.0,https://www.rightmove.co.uk/properties/85908117#/?channel=RES_BUY,2022-10-23,111.0
2199,20221011.0,800000.0,Queen's Park Station,0.3,Flat,2.0,2.0,,1.0,0.0,Freehold,W9,W9,W93,W93JJ,5.7987779229358924,1.0,https://www.rightmove.co.uk/properties/85906011#/?channel=RES_BUY,2022-10-23,79.0
2200,20221011.0,699950.0,Swiss Cottage Station,0.2,Flat,2.0,1.0,,1.0,0.0,Freehold,NW3,NW3,NW33,NW33JH,4.985282799336434,1.0,https://www.rightmove.co.uk/properties/85905621#/?channel=RES_BUY,2022-10-23,212.0
2201,20221011.0,735000.0,Victoria Station,0.4,Flat,1.0,1.0,,1.0,0.0,Freehold,SW1V,SW1,SW1V4,SW1V4PY,2.2479717701926245,1.0,https://www.rightmove.co.uk/properties/85904907#/?channel=RES_BUY,2022-10-23,170.0
2202,20221011.0,600000.0,Holloway Road Station,0.3,Maisonette,3.0,1.0,,1.0,0.0,Leasehold,N7,N7,N78,N78NB,4.847097981006692,1.0,https://www.rightmove.co.uk/properties/85904643#/?channel=RES_BUY,2022-10-23,115.0
2203,20221011.0,500000.0,Elephant & Castle Station,0.1,Apartment,2.0,1.0,,0.0,0.0,Freehold,SE11,SE11,SE114,SE114SU,2.167196113203392,0.0,https://www.rightmove.co.uk/properties/85901409#/?channel=RES_BUY,2022-10-23,95.0
2204,20221011.0,559950.0,Chalk Farm Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,NW3,NW3,NW34,NW34SH,4.775506865051438,1.0,https://www.rightmove.co.uk/properties/85900968#/?channel=RES_BUY,2022-10-23,155.0
2205,20221011.0,575000.0,Earls Court Station,0.2,Flat,1.0,1.0,464.0,0.0,0.0,Freehold,SW5,SW5,SW50,SW50SQ,4.6915721420132215,1.0,https://www.rightmove.co.uk/properties/85896633#/?channel=RES_BUY,2022-10-23,265.0
2206,20221011.0,800000.0,Earls Court Station,0.2,Flat,2.0,1.0,644.0,0.0,0.0,Leasehold,SW5,SW5,SW59,SW59SB,4.954404212618278,1.0,https://www.rightmove.co.uk/properties/85896627#/?channel=RES_BUY,2022-10-23,142.0
2207,20221011.0,575000.0,Maida Vale Station,0.1,Flat,1.0,1.0,,1.0,0.0,Freehold,W9,W9,W91,W91JD,4.77184485168823,1.0,https://www.rightmove.co.uk/properties/85893123#/?channel=RES_BUY,2022-10-23,166.0
2208,20221011.0,450000.0,Queen's Park Station,0.2,Apartment,1.0,1.0,,0.0,0.0,Leasehold,W10,W10,W104,W104HP,6.280870260372518,1.0,https://www.rightmove.co.uk/properties/85892919#/?channel=RES_BUY,2022-10-23,103.0
2209,20221011.0,735000.0,Chalk Farm Station,0.1,Apartment,2.0,1.0,,0.0,0.0,Leasehold,NW3,NW3,NW33,NW33QB,4.4786982930456,1.0,https://www.rightmove.co.uk/properties/85891299#/?channel=RES_BUY,2022-10-23,212.0
2210,20221011.0,800000.0,Essex Road Station,0.4,Flat,2.0,1.0,,1.0,0.0,Leasehold,N1,N1,N17,N17FR,3.733599944138805,1.0,https://www.rightmove.co.uk/properties/85890327#/?channel=RES_BUY,2022-10-23,118.0
2211,20221011.0,475000.0,Battersea Power Underground Station,0.3,Flat,,,,1.0,1.0,Leasehold,SW11,SW11,SW118,SW118NN,3.108163938318555,0.0,https://www.rightmove.co.uk/properties/85890303#/?channel=RES_BUY,2022-10-23,185.0
2212,20221011.0,750000.0,Golders Green Station,1.7,Apartment,3.0,2.0,,0.0,0.0,Leasehold,NW3,NW3,NW37,NW37TS,5.923236836223955,1.0,https://www.rightmove.co.uk/properties/85887750#/?channel=RES_BUY,2022-10-23,411.0
2213,20221011.0,600000.0,Holloway Road Station,0.3,Flat,,,807.0,0.0,0.0,Leasehold,N7,N7,N78,N78NB,4.787394528419986,1.0,https://www.rightmove.co.uk/properties/85887183#/?channel=RES_BUY,2022-10-23,115.0
2214,20221011.0,635000.0,Drayton Park Station,0.1,Flat,1.0,1.0,462.0,1.0,0.0,Freehold,N5,N5,N51,N51UX,5.1763929938037005,1.0,https://www.rightmove.co.uk/properties/85884045#/?channel=RES_BUY,2022-10-23,155.0
2215,20221011.0,675000.0,St. John's Wood Station,0.3,Flat,2.0,1.0,,1.0,1.0,Leasehold,NW8,NW8,NW89,NW89DT,4.607047239588987,1.0,https://www.rightmove.co.uk/properties/85883484#/?channel=RES_BUY,2022-10-23,238.0
2216,20221011.0,615000.0,Paddington Station,0.1,Flat,2.0,1.0,,1.0,0.0,Leasehold,W2,W2,W21,W21HG,3.640589811026119,1.0,https://www.rightmove.co.uk/properties/85882878#/?channel=RES_BUY,2022-10-23,153.0
2217,20221011.0,750000.0,Kentish Town Station,0.4,Apartment,2.0,2.0,,0.0,1.0,Leasehold,NW1,NW1,NW19,NW19AQ,4.456063538252558,1.0,https://www.rightmove.co.uk/properties/85882869#/?channel=RES_BUY,2022-10-23,125.0
2218,20221011.0,700000.0,Borough Station,0.1,Flat,2.0,2.0,899.0,0.0,0.0,Leasehold,SE1,SE1,SE11,SE11EA,2.3773730207344093,0.0,https://www.rightmove.co.uk/properties/85882107#/?channel=RES_BUY,2022-10-23,89.0
2219,20221011.0,540000.0,Kennington Station,0.4,Apartment,2.0,1.0,,0.0,0.0,Leasehold,SE11,SE11,SE116,SE116SS,2.049796487680537,0.0,https://www.rightmove.co.uk/properties/85881564#/?channel=RES_BUY,2022-10-23,105.0
2220,20221011.0,550000.0,Kennington Station,0.4,Apartment,4.0,2.0,,1.0,0.0,Leasehold,SE11,SE11,SE116,SE116UB,2.078808340945093,0.0,https://www.rightmove.co.uk/properties/85881339#/?channel=RES_BUY,2022-10-23,105.0
2221,20221011.0,600000.0,Kilburn High Road Station,0.3,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW6,NW6,NW64,NW64SX,5.827336801444003,1.0,https://www.rightmove.co.uk/properties/85879902#/?channel=RES_BUY,2022-10-23,97.0
2222,20221011.0,650000.0,Earls Court Station,0.3,Apartment,1.0,1.0,,1.0,1.0,Freehold,W8,W8,W86,W86DN,5.019793081838552,1.0,https://www.rightmove.co.uk/properties/85879752#/?channel=RES_BUY,2022-10-23,378.0
2223,20221011.0,500000.0,Queen's Park Station,0.2,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW6,NW6,NW65,NW65PZ,5.7931072465724105,1.0,https://www.rightmove.co.uk/properties/85878147#/?channel=RES_BUY,2022-10-23,65.0
2224,20221011.0,795000.0,Sloane Square Station,0.1,Apartment,1.0,1.0,,1.0,0.0,Leasehold,SW1W,SW1,SW1W8,SW1W8BJ,2.732647414327235,1.0,https://www.rightmove.co.uk/properties/85877685#/?channel=RES_BUY,2022-10-23,396.0
2225,20221011.0,515000.0,Queen's Park Station,0.2,Flat,2.0,1.0,,1.0,0.0,Freehold,W9,W9,W93,W93BL,5.952468623992947,1.0,https://www.rightmove.co.uk/properties/85876449#/?channel=RES_BUY,2022-10-23,79.0
2226,20221019.0,585000.0,Hampstead Heath Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,NW3,NW3,NW35,NW35PT,5.933110317771444,1.0,https://www.rightmove.co.uk/properties/128188259#/?channel=RES_BUY,2022-10-23,216.0
2227,20221011.0,625000.0,West Hampstead Station,0.3,Apartment,2.0,1.0,,1.0,0.0,Leasehold,NW6,NW6,NW63,NW63ED,5.779298902730258,1.0,https://www.rightmove.co.uk/properties/85875351#/?channel=RES_BUY,2022-10-23,138.0
2228,20221011.0,650000.0,Pimlico Station,0.4,Flat,1.0,1.0,,0.0,0.0,Freehold,SW1V,SW1,SW1V4,SW1V4HE,2.3008589454917976,1.0,https://www.rightmove.co.uk/properties/85873875#/?channel=RES_BUY,2022-10-23,170.0
2229,20221011.0,575000.0,Angel Station,0.3,Apartment,1.0,1.0,,1.0,0.0,,N1,N1,N18,N18DU,3.605859450856969,1.0,https://www.rightmove.co.uk/properties/85873809#/?channel=RES_BUY,2022-10-23,158.0
2230,20221011.0,625000.0,Mansion House Station,0.1,Flat,1.0,1.0,,0.0,1.0,Leasehold,EC4R,EC4,EC4R1,EC4R1BR,2.451630608360956,1.0,https://www.rightmove.co.uk/properties/127934588#/?channel=RES_BUY,2022-10-23,
2231,20221010.0,525000.0,Westbourne Park Station,0.2,Flat,1.0,1.0,,1.0,0.0,Leasehold,W9,W9,W92,W92DL,5.245204327269236,1.0,https://www.rightmove.co.uk/properties/127929812#/?channel=RES_BUY,2022-10-23,132.0
2232,20221010.0,539950.0,Victoria Station,0.4,Flat,1.0,1.0,499.0,0.0,0.0,Leasehold,SW1V,SW1,SW1V4,SW1V4HH,2.289408951571616,1.0,https://www.rightmove.co.uk/properties/127928927#/?channel=RES_BUY,2022-10-23,170.0
2233,20221010.0,535000.0,Kennington Station,0.3,Apartment,2.0,1.0,,0.0,0.0,Leasehold,SE11,SE11,SE114,SE114NS,2.2684209087433103,0.0,https://www.rightmove.co.uk/properties/127925900#/?channel=RES_BUY,2022-10-23,95.0
2234,20221010.0,640000.0,Shoreditch High Street Station,0.1,Apartment,,,420.0,0.0,0.0,Leasehold,EC2A,EC2,EC2A3,EC2A3EN,3.817807124515162,1.0,https://www.rightmove.co.uk/properties/127922885#/?channel=RES_BUY,2022-10-23,147.0
2235,20221010.0,550000.0,Lancaster Gate Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,W2,W2,W23,W23QD,3.645846569889081,1.0,https://www.rightmove.co.uk/properties/127921781#/?channel=RES_BUY,2022-10-23,232.0
2236,20221010.0,725000.0,Kilburn Station,0.1,Apartment,2.0,1.0,815.0,1.0,0.0,Leasehold,NW2,NW2,NW24,NW24DD,6.91715725139708,1.0,https://www.rightmove.co.uk/properties/127921427#/?channel=RES_BUY,2022-10-23,133.0
2237,20221010.0,795000.0,Sloane Square Station,0.1,Apartment,1.0,1.0,,1.0,0.0,Leasehold,SW1W,SW1,SW1W8,SW1W8BJ,2.7115382407847566,1.0,https://www.rightmove.co.uk/properties/127917725#/?channel=RES_BUY,2022-10-23,396.0
2238,20221010.0,750000.0,Gloucester Road Station,0.1,Flat,1.0,1.0,536.0,0.0,0.0,Freehold,SW7,SW7,SW74,SW74AY,4.15706765519937,1.0,https://www.rightmove.co.uk/properties/127915184#/?channel=RES_BUY,2022-10-23,238.0
2239,20221010.0,540000.0,Old Street Station,0.1,Apartment,,,404.0,1.0,1.0,Leasehold,EC1V,EC1,EC1V1,EC1V1AA,3.520310505942401,1.0,https://www.rightmove.co.uk/properties/127914962#/?channel=RES_BUY,2022-10-23,117.0
2240,20221010.0,600000.0,Kennington Station,0.3,Apartment,2.0,1.0,662.0,0.0,0.0,Leasehold,SE11,SE11,SE114,SE114PT,2.6009703387780245,0.0,https://www.rightmove.co.uk/properties/127914509#/?channel=RES_BUY,2022-10-23,95.0
2241,20221010.0,625000.0,Marylebone Station,0.3,Apartment,1.0,1.0,,0.0,1.0,Leasehold,NW1,NW1,NW16,NW16XY,3.138817409157722,1.0,https://www.rightmove.co.uk/properties/127910942#/?channel=RES_BUY,2022-10-23,122.0
2242,20221010.0,450000.0,Pimlico Station,0.4,Flat,1.0,1.0,,0.0,0.0,Leasehold,SW1V,SW1,SW1V3,SW1V3EL,2.4116236251777,1.0,https://www.rightmove.co.uk/properties/127910945#/?channel=RES_BUY,2022-10-23,159.0
2243,20221010.0,620000.0,Piccadilly Circus Station,0.1,Apartment,1.0,1.0,538.0,0.0,0.0,Leasehold,WC2H,WC2,WC2H7,WC2H7ED,0.2825407718570217,1.0,https://www.rightmove.co.uk/properties/127910012#/?channel=RES_BUY,2022-10-23,
2244,20221010.0,625000.0,Marylebone Station,0.2,Apartment,2.0,1.0,,0.0,1.0,Leasehold,NW1,NW1,NW16,NW16BJ,3.032230179070175,1.0,https://www.rightmove.co.uk/properties/127909871#/?channel=RES_BUY,2022-10-23,122.0
2245,20221010.0,525000.0,Queen's Park Station,0.2,Flat,1.0,1.0,,0.0,0.0,Freehold,W9,W9,W93,W93DB,5.888784612285361,1.0,https://www.rightmove.co.uk/properties/127909046#/?channel=RES_BUY,2022-10-23,79.0
2246,20221010.0,475000.0,Kensal Rise Station,0.4,Apartment,2.0,2.0,,1.0,0.0,Freehold,W10,W10,W104,W104AL,6.572091291163996,1.0,https://www.rightmove.co.uk/properties/127908296#/?channel=RES_BUY,2022-10-23,103.0
2247,20221010.0,700000.0,St. John's Wood Station,0.5,Flat,2.0,1.0,,1.0,1.0,Leasehold,NW8,NW8,NW89,NW89HN,3.971682642447139,1.0,https://www.rightmove.co.uk/properties/127907888#/?channel=RES_BUY,2022-10-23,238.0
2248,20221010.0,625000.0,Camden Town Station,0.3,Flat,2.0,1.0,669.0,1.0,0.0,Leasehold,NW1,NW1,NW18,NW18HB,3.98422690193003,1.0,https://www.rightmove.co.uk/properties/127907732#/?channel=RES_BUY,2022-10-23,254.0
